product_title,product_handle,variant,sku,price,product_total_units,variants_total,variants_at_zero,pct_variants_dead,admin_url
"Drake Shirt","drake-shirt","BLACK / S","112470307S",69.00,16,10,4,40,"https://admin.shopify.com/store/30e7d3/products?query=drake-shirt"
"Drake Shirt","drake-shirt","BLACK / M","112470307M",69.00,16,10,4,40,"https://admin.shopify.com/store/30e7d3/products?query=drake-shirt"
"Drake Shirt","drake-shirt","WHITE / L","112470311L",69.00,16,10,4,40,"https://admin.shopify.com/store/30e7d3/products?query=drake-shirt"
"Drake Shirt","drake-shirt","WHITE / XXL","112470311XXL",69.00,16,10,4,40,"https://admin.shopify.com/store/30e7d3/products?query=drake-shirt"
"Melvin Cargo Pants","melvin-cargo-pants","STONE / M","122380648M",80.00,12,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=melvin-cargo-pants"
"Melvin Cargo Pants","melvin-cargo-pants","STONE / XL","122380648XL",80.00,12,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=melvin-cargo-pants"
"Men Swim Bottom I","men-swim-bottom-i","BLACK / S","C111719390701",39.00,9,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=men-swim-bottom-i"
"Men Swim Bottom I","men-swim-bottom-i","BLACK / XXL","C111719390705",39.00,9,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=men-swim-bottom-i"
"Roy Puffer Vest","roy-puffer-vest","BEIGE / M","122223535M",90.00,5,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=roy-puffer-vest"
"Roy Puffer Vest","roy-puffer-vest","BEIGE / XXL","122223535XXL",90.00,5,5,2,40,"https://admin.shopify.com/store/30e7d3/products?query=roy-puffer-vest"
"Jairo Jeans","jairo-jeans","BLUE WASHED / 34","C11171064C234",95.00,8,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=jairo-jeans"
"Jairo Jeans","jairo-jeans","BLUE WASHED / 36","C11171064C236",95.00,8,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=jairo-jeans"
"Jairo Jeans","jairo-jeans","BLUE WASHED / 38","C11171064C238",95.00,8,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=jairo-jeans"
"Mara Crop Tank","mara-crop-tank","BEIGE / XS","C125214043500",40.00,16,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=mara-crop-tank"
"Mara Crop Tank","mara-crop-tank","BEIGE / S","C125214043501",40.00,16,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=mara-crop-tank"
"Mara Crop Tank","mara-crop-tank","BEIGE / M","C125214043502",40.00,16,8,3,38,"https://admin.shopify.com/store/30e7d3/products?query=mara-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","WHITE / L","C125414191103",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","BLACK / L","C125414190703",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","STONE / M","C125414194802",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","BLACK / M","C125414190702",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","WHITE / M","C125414191102",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","BLACK / S","C125414190701",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Bailey Crop Tank","bailey-crop-tank","WHITE / S","C125414191101",21.00,70,21,7,33,"https://admin.shopify.com/store/30e7d3/products?query=bailey-crop-tank"
"Element Shirt","element-shirt","BEIGE / L","122220335L",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Element Shirt","element-shirt","BEIGE / M","122220335M",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Element Shirt","element-shirt","BEIGE / S","122220335S",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Element Shirt","element-shirt","BEIGE / XL","122220335XL",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Element Shirt","element-shirt","BEIGE / XXL","122220335XXL",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Element Shirt","element-shirt","BEIGE / XXXL","122220335XXXL",68.00,157,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=element-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / L","122222735L",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / M","122222735M",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / S","122222735S",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / XL","122222735XL",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / XXL","122222735XXL",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Heartbit Shirt","heartbit-shirt","BEIGE / XXXL","122222735XXXL",68.00,242,18,6,33,"https://admin.shopify.com/store/30e7d3/products?query=heartbit-shirt"
"Elodie Hoodie Set","elodie-hoodie-set","LILAC / S","C12542307B301",52.00,24,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=elodie-hoodie-set"
"Elodie Hoodie Set","elodie-hoodie-set","PINK / S","C125423050801",52.00,24,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=elodie-hoodie-set"
"Elodie Hoodie Set","elodie-hoodie-set","PINK / M","C125423050802",52.00,24,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=elodie-hoodie-set"
"Elodie Hoodie Set","elodie-hoodie-set","STONE / S","C125423054801",52.00,24,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=elodie-hoodie-set"
"Elodie Hoodie Set","elodie-hoodie-set","WHITE / S","C125423051101",52.00,24,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=elodie-hoodie-set"
"Queen Sneakers","queen-sneakers","BLACK / 36","C126116010736",65.00,28,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-sneakers"
"Queen Sneakers","queen-sneakers","BLACK / 37","C126116010737",65.00,28,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-sneakers"
"Queen Sneakers","queen-sneakers","BLACK / 40","C126116010740",65.00,28,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-sneakers"
"Queen Sneakers","queen-sneakers","WHITE / 36","C126116011136",65.00,28,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-sneakers"
"Queen Sneakers","queen-sneakers","WHITE/BLACK / 40","C12611601B140",65.00,28,15,5,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-sneakers"
"Jimmy Shoes","jimmy-shoes","BLACK / 40","C216316290740",60.00,24,12,4,33,"https://admin.shopify.com/store/30e7d3/products?query=jimmy-shoes"
"Jimmy Shoes","jimmy-shoes","BLACK / 41","C216316290741",60.00,24,12,4,33,"https://admin.shopify.com/store/30e7d3/products?query=jimmy-shoes"
"Jimmy Shoes","jimmy-shoes","BLACK / 45","C216316290745",60.00,24,12,4,33,"https://admin.shopify.com/store/30e7d3/products?query=jimmy-shoes"
"Jimmy Shoes","jimmy-shoes","WHITE / 41","C216316291141",60.00,24,12,4,33,"https://admin.shopify.com/store/30e7d3/products?query=jimmy-shoes"
"Caroline Dress","caroline-dress","WHITE / S","222210411S",86.00,48,6,2,33,"https://admin.shopify.com/store/30e7d3/products?query=caroline-dress"
"Caroline Dress","caroline-dress","BLACK / S","222210407S",86.00,48,6,2,33,"https://admin.shopify.com/store/30e7d3/products?query=caroline-dress"
"Natalie Bottom Set","natalie-bottom-set","PINK / S","212281208S",57.00,17,6,2,33,"https://admin.shopify.com/store/30e7d3/products?query=natalie-bottom-set"
"Natalie Bottom Set","natalie-bottom-set","WHITE / M","212281211M",57.00,17,6,2,33,"https://admin.shopify.com/store/30e7d3/products?query=natalie-bottom-set"
"Adalyn Sequin Dress","adalyn-sequin-dress","BLACK / S","C125311090701",88.00,5,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=adalyn-sequin-dress"
"Brave Tee","brave-tee","ACID WASHED / S","2123411H4S",35.00,8,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=brave-tee"
"Cindy Bodysuit","cindy-bodysuit","BLACK / S","212272307S",62.00,7,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=cindy-bodysuit"
"Eden Dress 2 Pieces","eden-dress-2-pieces","SILVER / S","222211055S",96.00,18,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=eden-dress-2-pieces"
"Eliza Dress","eliza-dress","COLORFUL / S","222210833S",78.00,29,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=eliza-dress"
"L.A Crop Top","l-a-crop-top","WHITE / S","212245911S",30.00,8,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=l-a-crop-top"
"Lily Pants Set","lily-pants-set","LIGHT GREY / S","222287086S",43.00,12,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=lily-pants-set"
"Love Tee","love-tee","ACID WASHED / L","2123428H4L",38.00,10,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=love-tee"
"Martha Dress","martha-dress","COLORFUL / L","212212703L",85.00,4,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=martha-dress"
"Nina Jacket Set","nina-jacket-set","CREAM / S","222221819S",65.00,3,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=nina-jacket-set"
"Queen Romper","queen-romper","BEIGE / M","212272235M",80.00,10,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=queen-romper"
"Renne Dress","renne-dress","BLACK / S","212211807S",72.00,3,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=renne-dress"
"River Bottom Set","river-bottom-set","BLACK / M","212251007M",41.00,4,3,1,33,"https://admin.shopify.com/store/30e7d3/products?query=river-bottom-set"
"Tyson Sweater","tyson-sweater","BLACK / L","122254307L",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tyson Sweater","tyson-sweater","BLACK / M","122254307M",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tyson Sweater","tyson-sweater","BLACK / S","122254307S",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tyson Sweater","tyson-sweater","BLACK / XL","122254307XL",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tyson Sweater","tyson-sweater","CREAM / S","122254319S",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tyson Sweater","tyson-sweater","CREAM / XL","122254319XL",51.00,86,20,6,30,"https://admin.shopify.com/store/30e7d3/products?query=tyson-sweater"
"Tiger Shirt","tiger-shirt","BLACK / S","112570107S",69.00,26,10,3,30,"https://admin.shopify.com/store/30e7d3/products?query=tiger-shirt"
"Tiger Shirt","tiger-shirt","BLACK / M","112570107M",69.00,26,10,3,30,"https://admin.shopify.com/store/30e7d3/products?query=tiger-shirt"
"Tiger Shirt","tiger-shirt","TEAL / M","1125701B7M",69.00,26,10,3,30,"https://admin.shopify.com/store/30e7d3/products?query=tiger-shirt"
"Don Jeans","don-jeans","GREY WASHED / 30","1125006C430",118.00,20,14,4,29,"https://admin.shopify.com/store/30e7d3/products?query=don-jeans"
"Don Jeans","don-jeans","GREY WASHED / 31","1125006C431",118.00,20,14,4,29,"https://admin.shopify.com/store/30e7d3/products?query=don-jeans"
"Don Jeans","don-jeans","LIGHT BLUE / 30","11250060930",118.00,20,14,4,29,"https://admin.shopify.com/store/30e7d3/products?query=don-jeans"
"Don Jeans","don-jeans","LIGHT BLUE / 32","11250060932",118.00,20,14,4,29,"https://admin.shopify.com/store/30e7d3/products?query=don-jeans"
"Beckham Jeans","beckham-jeans","BLUE WASHED / 34","1222067C234",108.00,31,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=beckham-jeans"
"Beckham Jeans","beckham-jeans","BLUE WASHED / 38","1222067C238",108.00,31,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=beckham-jeans"
"Enzi Jeans","enzi-jeans","BLACK WASHED / 33","1123005C733",104.00,21,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=enzi-jeans"
"Enzi Jeans","enzi-jeans","BLACK WASHED / 36","1123005C736",104.00,21,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=enzi-jeans"
"Paul Jeans","paul-jeans","BLACK / 34","12220740734",98.00,42,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=paul-jeans"
"Paul Jeans","paul-jeans","BLACK / 36","12220740736",98.00,42,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=paul-jeans"
"Zane Jeans","zane-jeans","BLACK WASHED / 34","1222071C734",98.00,22,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=zane-jeans"
"Zane Jeans","zane-jeans","BLACK WASHED / 36","1222071C736",98.00,22,7,2,29,"https://admin.shopify.com/store/30e7d3/products?query=zane-jeans"
"Game Over Tank","game-over-tank","BLACK / S","C111212440701",34.00,83,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=game-over-tank"
"Game Over Tank","game-over-tank","BLACK / M","C111212440702",34.00,83,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=game-over-tank"
"Game Over Tank","game-over-tank","BLACK / L","C111212440703",34.00,83,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=game-over-tank"
"Game Over Tank","game-over-tank","BLACK / XL","C111212440704",34.00,83,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=game-over-tank"
"Social T-Shirt","social-t-shirt","BLACK / S","C111214080701",40.00,67,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=social-t-shirt"
"Social T-Shirt","social-t-shirt","BLACK / M","C111214080702",40.00,67,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=social-t-shirt"
"Social T-Shirt","social-t-shirt","RED / M","C111214080102",40.00,67,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=social-t-shirt"
"Social T-Shirt","social-t-shirt","WHITE / S","C111214081101",40.00,67,15,4,27,"https://admin.shopify.com/store/30e7d3/products?query=social-t-shirt"
"Maci Legging","maci-legging","BLACK / 36","C125218010736",46.00,87,16,4,25,"https://admin.shopify.com/store/30e7d3/products?query=maci-legging"
"Maci Legging","maci-legging","BLACK / 38","C125218010738",46.00,87,16,4,25,"https://admin.shopify.com/store/30e7d3/products?query=maci-legging"
"Maci Legging","maci-legging","BLACK / 40","C125218010740",46.00,87,16,4,25,"https://admin.shopify.com/store/30e7d3/products?query=maci-legging"
"Maci Legging","maci-legging","BLACK / 42","C125218010742",46.00,87,16,4,25,"https://admin.shopify.com/store/30e7d3/products?query=maci-legging"
"Ian Hoodie Set","ian-hoodie-set","ARMY / L","122223272L",72.00,22,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=ian-hoodie-set"
"Ian Hoodie Set","ian-hoodie-set","BROWN / S","122223205S",72.00,22,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=ian-hoodie-set"
"Ian Hoodie Set","ian-hoodie-set","BROWN / L","122223205L",72.00,22,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=ian-hoodie-set"
"Shoes AH","shoes-ah","BLACK / 40","C216316320740",88.00,15,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ah"
"Shoes AH","shoes-ah","BLACK / 41","C216316320741",88.00,15,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ah"
"Shoes AH","shoes-ah","WHITE / 41","C216316321141",88.00,15,12,3,25,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ah"
"Chaos Pants Set","chaos-pants-set","BLACK / S","122281707S",69.00,33,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=chaos-pants-set"
"Chaos Pants Set","chaos-pants-set","BLACK / L","122281707L",69.00,33,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=chaos-pants-set"
"Finnley Jeans","finnley-jeans","BLUE / 30","C111710680230",96.00,11,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=finnley-jeans"
"Finnley Jeans","finnley-jeans","BLUE / 34","C111710680234",96.00,11,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=finnley-jeans"
"Kent Pants","kent-pants","BLACK / S","122283707S",92.00,18,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=kent-pants"
"Kent Pants","kent-pants","LIGHT GREY / XL","122283786XL",92.00,18,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=kent-pants"
"Lucas Shirt","lucas-shirt","BLACK / S","122240907S",57.00,20,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=lucas-shirt"
"Lucas Shirt","lucas-shirt","WHITE / S","122240911S",57.00,20,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=lucas-shirt"
"Sean Pants","sean-pants","CREAM / S","112382619S",84.00,26,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=sean-pants"
"Sean Pants","sean-pants","CREAM / L","112382619L",84.00,26,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=sean-pants"
"Stevie Crop Top","stevie-crop-top","BLUE / XS","C125223190200",43.00,20,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=stevie-crop-top"
"Stevie Crop Top","stevie-crop-top","WHITE / XS","C125223191100",43.00,20,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=stevie-crop-top"
"Vera Blazer","vera-blazer","BLUE / 36","C125212110236",79.00,21,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=vera-blazer"
"Vera Blazer","vera-blazer","GREEN / 38","C125212110438",79.00,21,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=vera-blazer"
"Verona Tee","verona-tee","UNBLEACHED / 10","2122495G110",30.00,19,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=verona-tee"
"Verona Tee","verona-tee","WILD MUSHROOM / 10","2122495F910",30.00,19,8,2,25,"https://admin.shopify.com/store/30e7d3/products?query=verona-tee"
"Benjamin Pants","benjamin-pants","BLACK / S","122280607S",95.00,36,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=benjamin-pants"
"Cadence Dress","cadence-dress","BLACK / L","C125811060703",102.00,14,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=cadence-dress"
"Carly Chain Shorts","carly-chain-shorts","BLACK / S","C125213330701",43.00,8,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=carly-chain-shorts"
"Eric Hoodie Set","eric-hoodie-set","WHITE / S","122222611S",71.00,12,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=eric-hoodie-set"
"Kimber Denim Skirt","kimber-denim-skirt","BLACK / L","C121715210703",63.00,22,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=kimber-denim-skirt"
"Live The Moment Pants","live-the-moment-pants","BLACK / XL","122281507XL",65.00,23,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=live-the-moment-pants"
"Love Hoodie","love-hoodie","BLACK / S","122221407S",73.00,19,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=love-hoodie"
"Peace T-Shirt","peace-t-shirt","WHITE / XL","112540111XL",55.00,7,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=peace-t-shirt"
"Popit Shirt","popit-shirt","GREY / XL","112241904XL",52.00,18,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=popit-shirt"
"Remi Bodysuit Set","remi-bodysuit-set","SALMON / S","2222777E7S",39.00,15,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=remi-bodysuit-set"
"Remi Jacket Set","remi-jacket-set","SALMON / XL","2222277E7XL",61.00,5,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=remi-jacket-set"
"Rostory Hoodie Set","rostory-hoodie-set","LIGHT GREY / S","122222886S",71.00,16,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=rostory-hoodie-set"
"Rostory Pants Set","rostory-pants-set","LIGHT GREY / S","122282986S",72.00,13,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=rostory-pants-set"
"Smiley Hoodie","smiley-hoodie","WHITE / S","122221811S",75.00,11,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=smiley-hoodie"
"Stud Hoodie","stud-hoodie","BLACK / S","122222107S",68.00,13,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=stud-hoodie"
"Teresa Jeans","teresa-jeans","BLUE WASHED / S","C12171016C201",76.00,8,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=teresa-jeans"
"Tobias Pants","tobias-pants","BLACK / S","122287607S",80.00,23,4,1,25,"https://admin.shopify.com/store/30e7d3/products?query=tobias-pants"
"Colin Evening Pants","colin-evening-pants","BLACK / 29","12228750729",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","BLACK / 33","12228750733",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","LIGHT GREY / 29","12228758629",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","LIGHT GREY / 32","12228758632",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","LIGHT GREY / 33","12228758633",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","STONE / 29","12228754829",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","STONE / 36","12228754836",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Colin Evening Pants","colin-evening-pants","LIGHT GREY / 34","12228758634",98.00,205,35,8,23,"https://admin.shopify.com/store/30e7d3/products?query=colin-evening-pants"
"Ryan Polo Shirt","ryan-polo-shirt","PEACH / XXL","C111212421505",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","BLACK / L","C111212420703",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","PEACH / M","C111212421502",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","BLACK / M","C111212420702",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","BLACK / S","C111212420701",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","WHITE / S","C111212421101",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","YELLOW / S","C111212421001",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","BLACK / XL","C111212420704",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Ryan Polo Shirt","ryan-polo-shirt","BLACK / XXL","C111212420705",41.00,238,40,9,23,"https://admin.shopify.com/store/30e7d3/products?query=ryan-polo-shirt"
"Demi Ribbed Tank","demi-ribbed-tank","BLACK / L","C125114100703",29.00,22,9,2,22,"https://admin.shopify.com/store/30e7d3/products?query=demi-ribbed-tank"
"Demi Ribbed Tank","demi-ribbed-tank","WHITE / M","C125114101102",29.00,22,9,2,22,"https://admin.shopify.com/store/30e7d3/products?query=demi-ribbed-tank"
"Romeo Turtleneck Sweater","romeo-turtleneck-sweater","BLACK / S","122254207S",51.00,116,24,5,21,"https://admin.shopify.com/store/30e7d3/products?query=romeo-turtleneck-sweater"
"Romeo Turtleneck Sweater","romeo-turtleneck-sweater","BLACK / M","122254207M",51.00,116,24,5,21,"https://admin.shopify.com/store/30e7d3/products?query=romeo-turtleneck-sweater"
"Romeo Turtleneck Sweater","romeo-turtleneck-sweater","BLACK / L","122254207L",51.00,116,24,5,21,"https://admin.shopify.com/store/30e7d3/products?query=romeo-turtleneck-sweater"
"Romeo Turtleneck Sweater","romeo-turtleneck-sweater","CREAM / M","122254219M",51.00,116,24,5,21,"https://admin.shopify.com/store/30e7d3/products?query=romeo-turtleneck-sweater"
"Romeo Turtleneck Sweater","romeo-turtleneck-sweater","CREAM / XL","122254219XL",51.00,116,24,5,21,"https://admin.shopify.com/store/30e7d3/products?query=romeo-turtleneck-sweater"
"Good Things Tank","good-things-tank","BLACK / S","C111212460701",34.00,103,15,3,20,"https://admin.shopify.com/store/30e7d3/products?query=good-things-tank"
"Good Things Tank","good-things-tank","BLACK / M","C111212460702",34.00,103,15,3,20,"https://admin.shopify.com/store/30e7d3/products?query=good-things-tank"
"Good Things Tank","good-things-tank","BLACK / L","C111212460703",34.00,103,15,3,20,"https://admin.shopify.com/store/30e7d3/products?query=good-things-tank"
"Memories T-Shirt","memories-t-shirt","BLACK / S","C111214160701",40.00,121,10,2,20,"https://admin.shopify.com/store/30e7d3/products?query=memories-t-shirt"
"Memories T-Shirt","memories-t-shirt","WHITE / S","C111214161101",40.00,121,10,2,20,"https://admin.shopify.com/store/30e7d3/products?query=memories-t-shirt"
"Niko Swimsuit","niko-swimsuit","BLACK / S","C111719380701",39.00,73,10,2,20,"https://admin.shopify.com/store/30e7d3/products?query=niko-swimsuit"
"Niko Swimsuit","niko-swimsuit","BLACK / M","C111719380702",39.00,73,10,2,20,"https://admin.shopify.com/store/30e7d3/products?query=niko-swimsuit"
"Diamond Heels","diamond-heels","BLACK / 36","C126016100736",99.00,11,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=diamond-heels"
"Harvey Cargo Pants","harvey-cargo-pants","STONE / S","122380448S",80.00,25,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=harvey-cargo-pants"
"Kaiden Denim Shirt","kaiden-denim-shirt","BLACK WASHED / L","1222344C7L",88.00,16,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=kaiden-denim-shirt"
"Ryland Top Set","ryland-top-set","BLACK / S","112471407S",63.00,8,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=ryland-top-set"
"Skin Heels","skin-heels","BLACK / 39","C126016110739",72.00,11,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=skin-heels"
"Tom Denim Shirt","tom-denim-shirt","GREY WASHED / S","1222341C4S",85.00,18,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=tom-denim-shirt"
"Wayne Overall","wayne-overall","BLACK / 34","C111111630734",93.00,10,5,1,20,"https://admin.shopify.com/store/30e7d3/products?query=wayne-overall"
"Marne Tank Top","marne-tank-top","BLACK / 04","21224010704",30.00,60,16,3,19,"https://admin.shopify.com/store/30e7d3/products?query=marne-tank-top"
